feat,lrp
TFs_and_others_ERCC2,-6.306349352107927e-05
Histone_H1.0,-6.0804124946554895e-05
TFs_and_others_NOTCH1,-5.874056733698756e-05
RNA_polymerase_POLR3A,-5.3721328594685725e-05
TFs_and_others_APOBEC3B,-5.8672872828603315e-05
Histone_CENPA,-6.255721211426019e-05
TFs_and_others_CCNT1,-7.425900255510349e-05
TFs_and_others_TSC1,-5.655958352530872e-05
TFs_and_others_MAU2,-8.124908918460564e-05
TFs_and_others_YTHDC1,-7.81269719881201e-05
TFs_and_others_ZNF79,-7.953376683622333e-05
TFs_and_others_ZNF589,-5.6859132683550953e-05
TFs_and_others_NABP2,-6.756179340014591e-05
TFs_and_others_BNC2,-5.724610460983669e-05
TFs_and_others_HOXB1,-6.893887090728197e-05
TFs_and_others_TAF9B,-5.408322438877184e-05
RNA_polymerase_GTF3C1,-6.409608955301567e-05
TFs_and_others_DDX55,-4.5089102637511495e-05
TFs_and_others_STRA13,-6.205956735860116e-05
TFs_and_others_NR1H2,-5.113090616618164e-05
TFs_and_others_XRCC1,-5.0827388259866504e-05
TFs_and_others_EP400,-6.873695373211702e-05
TFs_and_others_ZNF414,-5.4422950278982065e-05
TFs_and_others_ATF7,-7.214445766102169e-05
TFs_and_others_CPSF3L,-6.254723407393166e-05
TFs_and_others_SON,-7.615178237479319e-05
TFs_and_others_MATR3,-5.717906900914369e-05
TFs_and_others_UBP1,-8.78061741976892e-05
TFs_and_others_ZBTB8A,-7.01639746138044e-05
TFs_and_others_ZNF737,-8.756952905487132e-05
TFs_and_others_CRTC2,-0.00012936794483480997
TFs_and_others_TTF2,-0.0001322905122548427
TFs_and_others_SPI1,-0.0002567187510230154
TFs_and_others_SMCHD1,-0.0001325499333221421
TFs_and_others_TRIB3,-0.00010737881939179248
TFs_and_others_PCBP2,-8.409387663693107e-05
TFs_and_others_SOX17,-0.000102075328138163
TFs_and_others_CREBL2,-8.894527256324838e-05
TFs_and_others_TCF12,-0.00011562257741641177
TFs_and_others_MEN1,-0.00010136461788843864
TFs_and_others_GGCT,-7.4403860299516e-05
TFs_and_others_ZKSCAN3,-6.45380620117057e-05
TFs_and_others_ZNF837,-7.5621437822286e-05
TFs_and_others_MBNL3,-6.812537856184046e-05
TFs_and_others_IKZF2,-8.558656501555714e-05
TFs_and_others_CDAN1,-6.962001860533942e-05
TFs_and_others_FOXF2,-7.945300980065489e-05
TFs_and_others_HIF1A,-6.590208308592389e-05
TFs_and_others_ZNF597,-7.455935563889965e-05
TFs_and_others_ZNF318,-5.8627522385169416e-05
TFs_and_others_CDX2,-7.550319778732192e-05
TFs_and_others_ELF1,-7.917625028540478e-05
Histone_H3K9me2,-8.240157634728603e-05
Histone_H1t,-8.242424067861652e-05
TFs_and_others_ZNF644,-7.8117834050419e-05
TFs_and_others_SNAI2,-7.557039237061542e-05
TFs_and_others_ATRX,-7.101766891552543e-05
TFs_and_others_RFX5,-8.529368467648913e-05
TFs_and_others_PKM,-7.495320193408553e-05
TFs_and_others_ASXL3,-6.360800168260672e-05
TFs_and_others_ERBB2,-7.599086673313982e-05
TFs_and_others_IRX5,-6.726650122741384e-05
TFs_and_others_ZNF565,-8.986287984963992e-05
TFs_and_others_ZNF436,-6.725240937595929e-05
TFs_and_others_JUNB,-0.00010123943704645393
TFs_and_others_MAF,-0.0002018884108147495
TFs_and_others_HOXD11,-0.00016346411940177584
TFs_and_others_AR,-0.0006005787598558781
TFs_and_others_LHX5,-0.00023731356544977035
Histone_H3K4me,-0.0001651789460043404
TFs_and_others_ZNF526,-6.52797511176211e-05
TFs_and_others_MED16,-7.420791713303663e-05
TFs_and_others_THAP12,-6.162936058533453e-05
TFs_and_others_SAFB2,-5.6992492104560835e-05
TFs_and_others_CSTF3,-5.6226388780398405e-05
TFs_and_others_NPAS2,-6.116862694937526e-05
TFs_and_others_KDM6B,-4.611134649882528e-05
TFs_and_others_ZNF574,-4.9790272831078316e-05
TFs_and_others_SRCAP,-4.902878112079562e-05
TFs_and_others_FOSB,-5.257504330518845e-05
TFs_and_others_BRF2,-4.162472677692102e-05
TFs_and_others_NCBP1,-6.117929795001711e-05
TFs_and_others_MKI67,-5.0804310467095524e-05
TFs_and_others_ZNF670,-6.740503746022571e-05
TFs_and_others_BHLHE40,-6.504094709928714e-05
TFs_and_others_CBX6,-7.767689828701272e-05
TFs_and_others_ZBTB49,-5.90859046740297e-05
TFs_and_others_ZNF784,-8.372780970741202e-05
TFs_and_others_MCM5,-7.039084898378426e-05
TFs_and_others_MGA,-8.771515881817493e-05
TFs_and_others_MITF,-0.00010634113181561351
TFs_and_others_GRHL3,-9.882127319951495e-05
TFs_and_others_CCDC101,-0.00010321511384392784
TFs_and_others_ZNF609,-0.00010091409939148093
TFs_and_others_CEBPB,-0.00023446994364444124
TFs_and_others_ZBTB37,-0.00014137998685491107
TFs_and_others_IKZF4,-0.00010396606652801503
TFs_and_others_GRHL2,-0.00014067529885738656
TFs_and_others_HMGB1,-8.877236498415557e-05
TFs_and_others_E2F8,-8.872863271087937e-05
TFs_and_others_IRF8,-8.188247372360945e-05
TFs_and_others_ACTR5,-9.28182587380729e-05
TFs_and_others_GABPA,-9.6542216473066e-05
TFs_and_others_RDme1,-9.013943268585253e-05
TFs_and_others_LEO1,-7.75725115599148e-05
TFs_and_others_TIGD6,-7.811169331575398e-05
TFs_and_others_E2F4,-6.579655033975748e-05
TFs_and_others_E2F6,-8.767908930317413e-05
TFs_and_others_HAT1,-7.383404131029982e-05
TFs_and_others_PRDM12,-7.60580773037795e-05
TFs_and_others_ZNF777,-7.396628308996651e-05
TFs_and_others_CBX8,-0.00010041730499171526
TFs_and_others_HDAC9,-9.778949953698636e-05
TFs_and_others_NPM1,-0.00013948786141800834
TFs_and_others_ARID1B,-0.00012370081157688767
TFs_and_others_THRAP3,-8.329559724402998e-05
TFs_and_others_ZNF788,-9.783258316134111e-05
TFs_and_others_NKX2-2,-7.387070091222053e-05
TFs_and_others_MED30,-7.856642306460649e-05
TFs_and_others_TRMT112,-6.014222167240814e-05
TFs_and_others_ZBTB1,-6.696164094992704e-05
TFs_and_others_PCBP1,-6.108458992312974e-05
TFs_and_others_MCRS1,-7.237075821210062e-05
TFs_and_others_RBPJ,-8.511597377182552e-05
TFs_and_others_ORC2,-7.412619183524932e-05
TFs_and_others_MYNN,-5.97330682545225e-05
TFs_and_others_CTBP2,-6.702326924987222e-05
TFs_and_others_EPAS1,-7.363220697197655e-05
TFs_and_others_PSMB5,-6.358119804052483e-05
TFs_and_others_SALL1,-5.7789663903823815e-05
TFs_and_others_KLF6,-5.9209604695664156e-05
TFs_and_others_ZNF839,-5.788089745740085e-05
TFs_and_others_YEATS4,-4.7178986951253174e-05
TFs_and_others_ZNF518A,-6.233362723608787e-05
TFs_and_others_DDX39B,-5.458995290646667e-05
TFs_and_others_AHRR,-5.3919255113486485e-05
TFs_and_others_PLSCR1,-7.167948562674832e-05
TFs_and_others_MLL-AF10,-5.2294137858678904e-05
TFs_and_others_RARB,-7.962587070348029e-05
TFs_and_others_PTRF,-6.787306039276051e-05
TFs_and_others_NFYB,-9.118652230775078e-05
TFs_and_others_GTF2B,-6.182930917320712e-05
TFs_and_others_ZNF583,-8.163445986608168e-05
TFs_and_others_PAX2,-6.842609054066428e-05
TFs_and_others_NFRKB,-7.545590515271293e-05
TFs_and_others_DTL,-7.934240886881451e-05
TFs_and_others_CTNNB1,-8.663563071004475e-05
TFs_and_others_ZNF786,-8.534757168062615e-05
Histone_H3K29ac,-9.320278281593918e-05
TFs_and_others_YBX1,-8.671163644571718e-05
TFs_and_others_FOXN3,-8.459271677477309e-05
TFs_and_others_ZNF671,-7.782900050976568e-05
TFs_and_others_MYOCD,-0.00012253007492341733
TFs_and_others_TOX2,-0.00010783555838303778
TFs_and_others_SMARCA4,-0.00024081510897704567
TFs_and_others_PHC1,-0.00012129626160336894
TFs_and_others_ZNF512B,-0.00010277438373782173
TFs_and_others_GTF2H2,-8.280312814898825e-05
TFs_and_others_ZNF302,-8.237740220323419e-05
TFs_and_others_ZNF214,-8.084762729291513e-05
TFs_and_others_ELF3,-9.992000772520099e-05
TFs_and_others_NR2C1,-8.221816403162711e-05
TFs_and_others_HOXA6,-7.102201724682075e-05
TFs_and_others_ZNF134,-6.922284558968936e-05
TFs_and_others_ERCC6,-7.45729348562573e-05
TFs_and_others_ZBED4,-6.334402746730432e-05
TFs_and_others_ARID4B,-6.528323263748364e-05
TFs_and_others_ADNP,-5.8018316673034454e-05
TFs_and_others_ELANE,-7.560948843743022e-05
TFs_and_others_ZNF165,-5.8226236635206596e-05
TFs_and_others_LCORL,-7.1650250564616e-05
TFs_and_others_ZNF24,-6.930072901241939e-05
Histone_H3K122sc,-7.293872115907678e-05
TFs_and_others_SOX11,-7.792056278196145e-05
TFs_and_others_PTBP3,-6.131338154538444e-05
TFs_and_others_CRTC1,-7.610406334642698e-05
TFs_and_others_KLF15,-5.584223496610725e-05
Histone_H4,-0.00011209291193446213
TFs_and_others_MXI1,-6.726771445858174e-05
TFs_and_others_SLC30A9,-9.659354852207957e-05
TFs_and_others_PRDM2,-6.37672655918345e-05
TFs_and_others_ZNF521,-0.00013515837496891618
TFs_and_others_SUPT16H,-9.187349194341277e-05
TFs_and_others_DDX5,-0.000209640684924011
TFs_and_others_PCGF6,-0.0001166356546004317
TFs_and_others_ATF5,-0.0001141931910014082
TFs_and_others_ZNF326,-7.909094969700298e-05
TFs_and_others_VRK1,-9.718527868051776e-05
Histone_H3K18ub,-0.00011772005441890987
TFs_and_others_STAT2,-8.459139820105732e-05
TFs_and_others_BRD4,-0.00019694308986301448
TFs_and_others_ZNF212,-0.00010262024355136506
TFs_and_others_MTA2,-8.977453044620309e-05
TFs_and_others_BRD1,-6.401795158102049e-05
TFs_and_others_EBV-ZEBRA,-5.698007316195838e-05
Histone_H1.4,-5.92949752510862e-05
TFs_and_others_ZBTB7A,-7.945777087541085e-05
TFs_and_others_ASCL2,-8.20402743684328e-05
TFs_and_others_ID1,-5.192952791656289e-05
TFs_and_others_NRIP1,-6.463788733791198e-05
TFs_and_others_FOXM1,-7.331738612314742e-05
TFs_and_others_RBM34,-7.203853120787798e-05
TFs_and_others_GATAD2B,-6.157601480230257e-05
TFs_and_others_INTS10,-6.601723137950878e-05
TFs_and_others_ID3,-6.000586413615683e-05
TFs_and_others_STAT5,-5.973457910799668e-05
TFs_and_others_HIV1 tat,-6.936883976897681e-05
TFs_and_others_ZNF34,-7.74059308551011e-05
TFs_and_others_TET1,-7.282838476825933e-05
TFs_and_others_ZNF253,-7.488022383239808e-05
TFs_and_others_ZSCAN5D,-7.066871986642646e-05
TFs_and_others_ZNF207,-7.35382355409484e-05
TFs_and_others_LIN9,-7.0967191378752e-05
TFs_and_others_WDR33,-8.059323644507185e-05
TFs_and_others_KAT6A,-0.00011189688295611881
Histone_H4K5bu,-8.798456455479861e-05
TFs_and_others_STAG3,-7.558969860051245e-05
TFs_and_others_NFIX,-8.36669633904732e-05
TFs_and_others_FMR1,-9.235861033685235e-05
TFs_and_others_FOXL2,-0.00012669793705233915
TFs_and_others_CPSF3,-0.00011050091751149998
TFs_and_others_LEF1,-9.551603963226975e-05
TFs_and_others_MEIS1,-0.00014448265087763947
TFs_and_others_TEAD4,-0.0001264843455399017
TFs_and_others_ZBTB33,-8.747388658379089e-05
TFs_and_others_ZNF646,-5.7133439557112574e-05
TFs_and_others_NFE2L2,-8.692347496375197e-05
TFs_and_others_DACH1,-5.8990716156424225e-05
TFs_and_others_ZNF264,-7.912854833616992e-05
TFs_and_others_ZBTB34,-4.278398741248566e-05
TFs_and_others_PAXIP1,-0.00011477796896420845
TFs_and_others_SPDEF,-5.358249503122182e-05
TFs_and_others_HOXB6,-9.594880205267959e-05
TFs_and_others_GTF2A2,-5.581302261549833e-05
TFs_and_others_RCOR2,-8.791622246079455e-05
TFs_and_others_ZNF394,-0.00029067046652539
TFs_and_others_HOXA3,-0.0002240589369496506
Histone_H3K4me3,-0.0008707002513882497
TFs_and_others_POU3F2,-0.0002976869903220395
TFs_and_others_AHDC1,-0.00019807950053492773
TFs_and_others_BMI,-8.163116549599688e-05
TFs_and_others_ELF2,-8.166792232803071e-05
TFs_and_others_SFMBT1,-8.206258124388069e-05
TFs_and_others_EBF1,-0.00013788141227884547
TFs_and_others_BBX,-0.00010351901982777729
TFs_and_others_ZSCAN30,-8.492657292561177e-05
TFs_and_others_SHOX2,-6.813801533903709e-05
TFs_and_others_ZNF239,-7.967613374959555e-05
TFs_and_others_SETX,-7.36477111849874e-05
TFs_and_others_ICE1,-6.99199520591147e-05
TFs_and_others_FOS,-9.951284876483826e-05
TFs_and_others_GTF2F1,-9.212039067244542e-05
TFs_and_others_ZNF114,-6.629089747044421e-05
TFs_and_others_CDK2,-6.330230639188896e-05
TFs_and_others_ARRB1,-6.37799530391951e-05
TFs_and_others_ASH2L,-0.0001535828273432785
TFs_and_others_PRTN3,-0.00010064273864704133
TFs_and_others_ESR1,-0.0003071439455207593
TFs_and_others_ZNF248,-0.00011906363639388852
TFs_and_others_MIXL1,-0.00010349069244668417
TFs_and_others_ZNF510,-6.116224749371283e-05
TFs_and_others_GLTSCR1,-6.98284224566059e-05
TFs_and_others_AKAP8,-6.71217809442226e-05
TFs_and_others_Cas9,-7.846969587518854e-05
TFs_and_others_PREB,-9.969831570833146e-05
TFs_and_others_CRX,-8.337579462021503e-05
TFs_and_others_ANAPC1,-0.00013501515016239242
TFs_and_others_ARHGAP35,-7.956371189254125e-05
TFs_and_others_PHOX2B,-0.00016030614386885106
TFs_and_others_ZNF616,-0.00019555998396415065
TFs_and_others_PHF2,-0.00019985672576185883
DNase-seq_DNase-Seq,-0.0004830026430824705
TFs_and_others_PITX1,-0.0002255590347027132
TFs_and_others_SP1,-0.00015329505507649102
TFs_and_others_PTTG1,-8.354515551888995e-05
TFs_and_others_NELFCD,-9.520986568952513e-05
TFs_and_others_SETDB1,-7.375109026801539e-05
Histone_H2A.X,-6.61960091582161e-05
TFs_and_others_MDN1,-6.348280513106979e-05
TFs_and_others_NFE2,-6.407738081973138e-05
TFs_and_others_EMX1,-5.794362453762514e-05
TFs_and_others_ZNF274,-6.12090850988478e-05
TFs_and_others_ZNF674,-7.480140034919174e-05
TFs_and_others_ZNF395,-8.039087554782595e-05
TFs_and_others_CDC16,-8.100875045311504e-05
TFs_and_others_DUX4,-0.00011089536736587198
Histone_H2AK119Ub,-9.57000193759427e-05
Histone_H3K27M,-9.860340338845109e-05
TFs_and_others_ZNF462,-8.14290419538718e-05
TFs_and_others_CHD4,-9.004311575305543e-05
TFs_and_others_MLLT3,-7.34522690361778e-05
TFs_and_others_ZNF397,-8.67247030120108e-05
TFs_and_others_MEAF6,-8.470562102860004e-05
TFs_and_others_KDM4A,-9.874625300501892e-05
TFs_and_others_PBRM1,-7.826357811287981e-05
TFs_and_others_GPN1,-7.916731807867112e-05
TFs_and_others_CCND2,-8.883702889153523e-05
TFs_and_others_SIX2,-0.00010711263133034598
TFs_and_others_CDT1,-9.985264641274175e-05
TFs_and_others_MESP1,-7.564634081641712e-05
TFs_and_others_ZXDC,-0.00013238303170067734
TFs_and_others_TBX3,-9.015102394891314e-05
Histone_H4ac,-0.00018877539027226198
TFs_and_others_MBD2,-9.414688846315811e-05
TFs_and_others_FANCD2,-8.388431919614002e-05
TFs_and_others_ZNF83,-5.6161396367035344e-05
TFs_and_others_ZNF692,-6.106514818852337e-05
TFs_and_others_THRB,-5.742285491919514e-05
TFs_and_others_MXD4,-5.3785999857040655e-05
TFs_and_others_NUP93,-5.785999658196966e-05
RNA_polymerase_POLR3E,-6.347139574554651e-05
TFs_and_others_LARP7,-6.998289393075933e-05
TFs_and_others_SNAPC5,-6.961740875091202e-05
TFs_and_others_NRF1,-7.653419125360078e-05
TFs_and_others_ZNF157,-7.28295101258672e-05
TFs_and_others_MAPK1,-7.432528394209362e-05
TFs_and_others_IRF9,-7.069720118592216e-05
TFs_and_others_ZNF677,-6.687233206264617e-05
TFs_and_others_PATZ1,-9.609971012465954e-05
TFs_and_others_NR4A2,-0.00010009827855733546
TFs_and_others_STAT3,-0.00015405004454879632
TFs_and_others_CD74,-8.548607001565271e-05
TFs_and_others_FEZF1,-9.086299829632172e-05
TFs_and_others_HNF4G,-8.427437690096552e-05
TFs_and_others_CTSG,-6.822866908069738e-05
TFs_and_others_TFDP2,-5.916754029579877e-05
TFs_and_others_MTA1,-8.151762965543723e-05
TFs_and_others_HIC1,-8.121045355527797e-05
TFs_and_others_5-mC,-0.00012807087623495432
Histone_H4K5K8K12K16ac,-0.00016604221537751116
TFs_and_others_HOXA7,-0.0001239571183942307
TFs_and_others_CTCF,-0.00038344308871008644
TFs_and_others_CDC45,-0.00016554111669729766
TFs_and_others_RBL1,-0.00013284257522882558
TFs_and_others_DPPA3,-8.654920047165876e-05
Histone_H3K56ac,-0.0001284184123159664
Histone_H3.Y,-0.00010371631777888992
TFs_and_others_ZNF585B,-9.35693953437114e-05
TFs_and_others_SRF,-0.00011543528986543658
TFs_and_others_PRDM6,-0.00010610515238597465
TFs_and_others_MYH11,-8.175867657455328e-05
TFs_and_others_ZBED2,-7.345426367074669e-05
Histone_H3T11ph,-7.581908889504584e-05
TFs_and_others_ZNF449,-8.416768697004157e-05
TFs_and_others_SATB2,-7.09129970692437e-05
TFs_and_others_WRN,-7.628648586572207e-05
TFs_and_others_PBX3,-6.952138498310152e-05
TFs_and_others_MED13,-7.649651515485605e-05
TFs_and_others_ZSCAN20,-7.122954076471937e-05
TFs_and_others_HHV UL87,-7.369528978859074e-05
TFs_and_others_ZBED5,-6.887390964621612e-05
TFs_and_others_HES5,-7.880641137122936e-05
TFs_and_others_CASP3,-8.265862301852137e-05
Histone_H3K36ac,-0.00010470816297163907
TFs_and_others_HNRNPUL1,-8.31051434631395e-05
TFs_and_others_BCL10,-8.195102692139929e-05
TFs_and_others_TRIM22,-7.659176038324484e-05
TFs_and_others_MED6,-7.931953585034343e-05
TFs_and_others_TFDP1,-6.296365271228239e-05
TFs_and_others_KDM5C,-8.024168218058327e-05
TFs_and_others_LIN54,-8.562801503745104e-05
TFs_and_others_ZNF524,-8.113209968687214e-05
TFs_and_others_KMT2A,-9.263767460146349e-05
TFs_and_others_ZNF354B,-7.526382013660217e-05
TFs_and_others_SOX8,-8.086203396938136e-05
TFs_and_others_ELK3,-8.550272779483661e-05
TFs_and_others_KLF9,-6.443377108157742e-05
TFs_and_others_ZNF17,-7.904905034628469e-05
TFs_and_others_ZNF251,-7.820166707219606e-05
TFs_and_others_TRIP13,-8.924811077591758e-05
TFs_and_others_ZBTB40,-6.78854552416779e-05
TFs_and_others_CRY1,-8.771639814847792e-05
TFs_and_others_AGO2,-6.678682661194661e-05
TFs_and_others_ZNF655,-7.338805638066142e-05
TFs_and_others_IRF1,-7.692587457771429e-05
TFs_and_others_XRCC6,-6.831708355579748e-05
TFs_and_others_ARNTL,-9.122971880937472e-05
TFs_and_others_SVS-1,-8.051424193561337e-05
TFs_and_others_EHF,-6.953762428473779e-05
TFs_and_others_SCML2,-7.327156667508378e-05
TFs_and_others_NCAPG,-7.449704604165693e-05
TFs_and_others_ZNF84,-6.658029555177472e-05
TFs_and_others_ZNF331,-7.354895095987811e-05
TFs_and_others_JDP2,-6.639913087715918e-05
TFs_and_others_ZNF697,-7.607376554223631e-05
TFs_and_others_POLQ,-7.025107591750446e-05
TFs_and_others_NELFE,-8.457484250993757e-05
TFs_and_others_ZNF2,-7.888639434766779e-05
TFs_and_others_ESR2,-8.563863101872212e-05
TFs_and_others_TEAD1,-0.00011145353336595793
TFs_and_others_PSMD1,-7.635742889476163e-05
TFs_and_others_ZNF529,-8.335865684351932e-05
Histone_H2BK15ac,-7.466864050738352e-05
TFs_and_others_CSRNP3,-8.882230422160782e-05
TFs_and_others_MethylCap,-8.642434749286147e-05
TFs_and_others_POLH,-8.196327338741793e-05
TFs_and_others_HLTF,-8.41878508096036e-05
TFs_and_others_CDK11A,-7.438774063328737e-05
Histone_H4K5K8K16ac,-8.450770487323352e-05
TFs_and_others_ZNF678,-0.0001477016437272235
TFs_and_others_SRSF7,-0.00012667947923555926
Histone_H3K9me3,-0.0003261648876865052
Histone_H2BK120ub1,-0.0001701309044707973
TFs_and_others_DZIP1,-0.00012441747228350805
TFs_and_others_FOXJ3,-7.657096029653226e-05
Histone_H3K14me3,-6.588454800765025e-05
TFs_and_others_DNMT3B,-6.656522377632643e-05
TFs_and_others_ILF3,-6.612456892711574e-05
Histone_H3.3B,-7.847669721560063e-05
TFs_and_others_PAX6,-5.0324924220930955e-05
TFs_and_others_HMGN3,-6.03211722029461e-05
TFs_and_others_ZNF740,-6.580513046061024e-05
TFs_and_others_MYOG,-8.853043748809491e-05
TFs_and_others_RUNX3,-9.640613272873833e-05
TFs_and_others_STAT4,-7.69347829428785e-05
TFs_and_others_NCL,-7.408776343974e-05
TFs_and_others_VSV-G,-8.380142358634885e-05
TFs_and_others_GLIS2,-6.8593238699228e-05
TFs_and_others_CCNE1,-6.751049767041087e-05
TFs_and_others_OTX1,-6.136314457185949e-05
TFs_and_others_CEBPZ,-6.661947636186153e-05
TFs_and_others_LMTK3,-5.444752108888078e-05
TFs_and_others_MCPV ST,-6.003807436771004e-05
TFs_and_others_TSHZ1,-5.570142434800456e-05
TFs_and_others_RNF20,-5.20017216253257e-05
TFs_and_others_NCOA6,-6.19316920647903e-05
TFs_and_others_HEYL,-5.154845715761966e-05
TFs_and_others_LHX2,-6.9312663891601e-05
TFs_and_others_ZNF800,-4.0606385798753394e-05
TFs_and_others_YWHAZ,-6.385296204467575e-05
TFs_and_others_MLLT1,-5.028442635883371e-05
TFs_and_others_SREBF1,-7.471712544116064e-05
TFs_and_others_XRCC5,-6.0309019275318254e-05
TFs_and_others_CSE1L,-6.294383705126753e-05
TFs_and_others_PCGF2,-7.07964322062952e-05
TFs_and_others_ZUFSP,-6.934410166764374e-05
TFs_and_others_ZBTB16,-8.130209322806969e-05
TFs_and_others_ZNF614,-6.318919598787574e-05
TFs_and_others_SMAD9,-8.16763836023999e-05
TFs_and_others_SMARCA5,-6.789286821001e-05
TFs_and_others_NFXL1,-8.324827423663133e-05
TFs_and_others_HMG20A,-6.6153894536446e-05
TFs_and_others_PRMT1,-9.971962860886602e-05
TFs_and_others_NCAPH2,-7.75498918934046e-05
TFs_and_others_SUPT5H,-0.00013010784583834806
TFs_and_others_ERG,-0.00012673966388530996
TFs_and_others_ZNF782,-0.00010012817488621791
TFs_and_others_NUTM1,-6.67675375864034e-05
TFs_and_others_KHSRP,-9.35718241548955e-05
TFs_and_others_MORC2,-8.993310889911815e-05
Histone_H3K9K14ac,-0.00017480771141421144
TFs_and_others_PHF20L1,-0.00011193931408170334
TFs_and_others_ETV4,-0.0001025541852136022
TFs_and_others_CEBPD,-0.00010272383644758669
TFs_and_others_KMT2C,-9.062137472568674e-05
TFs_and_others_ICE2,-7.184397201164223e-05
TFs_and_others_CHAT,-7.06276772550264e-05
TFs_and_others_MYBL2,-6.773647282499077e-05
TFs_and_others_ZNF221,-6.117152355098592e-05
TFs_and_others_MNX1,-7.997784754306081e-05
Histone_H3S57ph,-6.833940005273505e-05
TFs_and_others_ZNF503,-7.399426507149763e-05
Histone_H1.4S187ph,-5.969550768458006e-05
TFs_and_others_T,-9.332452394120074e-05
TFs_and_others_NPAT,-5.99708849137271e-05
TFs_and_others_CHD6,-9.655143701649752e-05
TFs_and_others_IRF5,-6.52946133723401e-05
TFs_and_others_ZNF223,-7.113601570978013e-05
TFs_and_others_NFKBIZ,-6.219459468448743e-05
TFs_and_others_WDHD1,-7.98379540163102e-05
TFs_and_others_PTBP1,-6.643238568543886e-05
TFs_and_others_SOX13,-5.88894892830743e-05
TFs_and_others_RBBP4,-7.3258074988677e-05
TFs_and_others_DLX5,-6.008298632532567e-05
TFs_and_others_POU2F1,-8.783740649199505e-05
TFs_and_others_TBX21,-7.235672889672267e-05
TFs_and_others_VDR,-7.470391043702798e-05
TFs_and_others_MEOX2,-6.286937726444603e-05
TFs_and_others_CHAMP1,-7.289313241040795e-05
TFs_and_others_GLI1,-7.103346209991439e-05
TFs_and_others_MTA3,-8.790720624987912e-05
TFs_and_others_ZNF112,-6.977130614645516e-05
TFs_and_others_NR1H3,-7.387210904727871e-05
TFs_and_others_MXD1,-6.377315702124677e-05
TFs_and_others_CDC5L,-7.53147248834361e-05
TFs_and_others_ZSCAN5A,-6.535052626303954e-05
TFs_and_others_HIVEP1,-7.380448083947064e-05
TFs_and_others_RUVBL1,-6.85479170629666e-05
