feat,lrp
TFs_and_others_ZNF641,-6.945647782082622e-05
TFs_and_others_POU2AF1,-9.441203526715923e-05
TFs_and_others_SET,-8.487779539163627e-05
TFs_and_others_ATF2,-9.830079458861759e-05
TFs_and_others_ZKSCAN5,-7.703600062543037e-05
TFs_and_others_SMARCA1,-7.471937700704275e-05
TFs_and_others_HOXD4,-7.729340027310154e-05
TFs_and_others_ZMYM2,-4.773919807940381e-05
TFs_and_others_SOD1,-6.699860003277895e-05
TFs_and_others_CREB3L1,-4.988273788599338e-05
TFs_and_others_KAT7,-5.9364039215426265e-05
TFs_and_others_ZNF865,-4.7811483105184356e-05
TFs_and_others_ZNF57,-6.130399202083937e-05
Histone_H1.5,-6.634806157421604e-05
TFs_and_others_ZNF396,-6.086555473844837e-05
TFs_and_others_BRF1,-7.759145318383533e-05
TFs_and_others_MAX,-0.0001137486688202582
Histone_H2BK5ac,-0.00014038496025021213
TFs_and_others_TFAP2A,-0.00012549755386483837
TFs_and_others_IRF4,-9.313674611238422e-05
TFs_and_others_FUS,-7.38339089005117e-05
TFs_and_others_ZNF132,-6.835827332516059e-05
TFs_and_others_FOXK2,-6.911765274497455e-05
TFs_and_others_MIER1,-7.55524728845142e-05
TFs_and_others_BRCA1,-7.143403022831164e-05
TFs_and_others_ZNF366,-7.669359782374326e-05
TFs_and_others_ZNF281,-8.642685830949626e-05
TFs_and_others_CIITA,-7.576687049736184e-05
TFs_and_others_TFE3,-9.929072093696932e-05
Histone_H2Aub,-6.766369706585933e-05
TFs_and_others_HOXA9,-7.006643617166994e-05
TFs_and_others_CEBPE,-6.971045865396533e-05
TFs_and_others_MLX,-7.841553221254036e-05
TFs_and_others_AKNA,-9.90227483749723e-05
TFs_and_others_NEUROD1,-0.00012509057040154822
TFs_and_others_NCOA3,-0.00014998545858649354
TFs_and_others_ZMYND11,-8.558802937720631e-05
TFs_and_others_ZBTB24,-9.672215638367993e-05
TFs_and_others_CDK8,-7.671526672405102e-05
Histone_H3R8me2,-7.770905946881404e-05
TFs_and_others_RORC,-5.956145613319386e-05
TFs_and_others_OSR1,-7.442849818895324e-05
TFs_and_others_ZNF197,-5.845472093372222e-05
TFs_and_others_BRDT,-6.515165930862455e-05
TFs_and_others_ZSCAN26,-6.467212860534936e-05
TFs_and_others_ZNF205,-6.763547242592012e-05
TFs_and_others_GABPB1,-9.479767422486785e-05
TFs_and_others_MTHFD1,-6.798533659237076e-05
TFs_and_others_NCOA1,-8.93515948879876e-05
TFs_and_others_MED25,-5.589049146571308e-05
TFs_and_others_HNRNPL,-6.007018366137608e-05
TFs_and_others_HIRA,-3.9281069660532455e-05
TFs_and_others_ALKBH3,-6.50789269325674e-05
TFs_and_others_DIDO1,-5.681089845406203e-05
TFs_and_others_ASF1A,-5.446926886363933e-05
TFs_and_others_METTL3,-5.418847162233189e-05
TFs_and_others_LYL1,-6.462780001515946e-05
TFs_and_others_ING5,-6.619542777825016e-05
TFs_and_others_MSH6,-6.636084020372197e-05
TFs_and_others_ZNF26,-6.226843325320788e-05
TFs_and_others_APC,-5.716021176961035e-05
TFs_and_others_MBD4,-5.197348365248807e-05
TFs_and_others_PRDM11,-5.614192339977194e-05
TFs_and_others_AFF4,-5.563690705860299e-05
TFs_and_others_ZNF514,-4.918860818132145e-05
TFs_and_others_SRSF9,-6.111865945765231e-05
TFs_and_others_CPSF4,-4.717116870240204e-05
TFs_and_others_HDAC2,-6.902209569199685e-05
TFs_and_others_FBXO44,-4.402064630544189e-05
TFs_and_others_USF3,-6.586790167719063e-05
TFs_and_others_ZNF668,-5.011665885119655e-05
TFs_and_others_L3MBTL3,-9.176527132918086e-05
TFs_and_others_NKX3-1,-7.33934742351146e-05
TFs_and_others_HAND1,-0.000169879262708629
TFs_and_others_ZNF433,-9.045145996348056e-05
Histone_H2A.XS139ph,-9.234504645182939e-05
TFs_and_others_SRPK1,-6.969347831471847e-05
TFs_and_others_TBX5,-8.196941471326594e-05
TFs_and_others_NEIL1,-6.491022457077152e-05
TFs_and_others_BDP1,-5.3389098792831324e-05
TFs_and_others_CBX1,-4.335431103899217e-05
TFs_and_others_SUZ12,-7.5557741523391e-05
TFs_and_others_NR1H4,-6.388187381912517e-05
TFs_and_others_REPIN1,-5.741394771200618e-05
TFs_and_others_GTF2H2C,-5.829859607658321e-05
TFs_and_others_E2F7,-6.46678623538824e-05
TFs_and_others_ZNF619,-6.340076469159101e-05
TFs_and_others_CSDC2,-7.833229057871671e-05
TFs_and_others_WTAP,-0.00010957648313059754
TFs_and_others_LDB1,-9.372181150672521e-05
TFs_and_others_STAG1,-0.00015798976628821762
TFs_and_others_ZC3H8,-0.0001133619007771579
TFs_and_others_NAT10,-7.28793494878906e-05
TFs_and_others_MBD3,-0.00011849688206017395
TFs_and_others_PRDM1,-7.370702357054214e-05
TFs_and_others_ZNF717,-8.45585938235471e-05
TFs_and_others_ZXDB,-5.0689953890986296e-05
TFs_and_others_SCMH1,-9.408430384270724e-05
TFs_and_others_KMT2B,-6.492929259553805e-05
TFs_and_others_XBP1,-6.518844980745501e-05
TFs_and_others_KANSL3,-7.17284482563664e-05
TFs_and_others_MAML1,-5.720905792714339e-05
TFs_and_others_ZFP3,-8.554302935823383e-05
TFs_and_others_KAT5,-6.269028302082242e-05
TFs_and_others_ZNF747,-8.568030357966102e-05
TFs_and_others_SOX10,-0.00011018019930347103
TFs_and_others_KLF13,-0.00011177937526271206
TFs_and_others_CEBPA,-0.000185264707944109
TFs_and_others_BCLAF1,-0.00010894194932375092
TFs_and_others_AGO1,-9.375777849407528e-05
TFs_and_others_ZSCAN12,-7.698305817473981e-05
TFs_and_others_ZSCAN29,-7.92667822750626e-05
TFs_and_others_ZNF473,-7.90718093850787e-05
Histone_H3R17me2,-8.081698151742935e-05
TFs_and_others_ARID5B,-8.960418166571877e-05
TFs_and_others_BATF,-9.199499113072963e-05
TFs_and_others_PDS5B,-6.565575807124512e-05
TFs_and_others_RBBP5,-7.383272781764917e-05
TFs_and_others_ZNF382,-5.510724910318172e-05
RNA_polymerase_POLR3D,-7.190933352714372e-05
TFs_and_others_NFAT5,-4.5443484589262237e-05
TFs_and_others_ZSCAN9,-7.216658583445546e-05
TFs_and_others_PCGF3,-9.295152211879542e-05
TFs_and_others_ZNF311,-9.900845971987618e-05
TFs_and_others_FOXA2,-0.00020141886051504727
TFs_and_others_DICER1,-0.00015436345318850132
TFs_and_others_TGIF2LX,-0.00011583905063663112
TFs_and_others_8-Hydroxydeoxyguanosine,-0.00017035237497557958
TFs_and_others_KDM6A,-0.00011908485593362208
TFs_and_others_S100A10,-9.227419452883749e-05
TFs_and_others_SIRT3,-8.490234515576379e-05
TFs_and_others_HMBOX1,-8.663185219597448e-05
TFs_and_others_NR5A2,-6.519555507948272e-05
TFs_and_others_C17orf49,-6.054979400017344e-05
TFs_and_others_POU5F1,-6.645904899912654e-05
TFs_and_others_PRDM14,-7.894328027508791e-05
TFs_and_others_FOXP2,-6.59923626203452e-05
TFs_and_others_FOXP4,-6.468348581676056e-05
TFs_and_others_PRKCQ,-5.846050141326723e-05
TFs_and_others_TCEB3,-7.713441741129608e-05
TFs_and_others_PPARGC1A,-6.969960352194005e-05
TFs_and_others_THAP11,-9.384282825185505e-05
TFs_and_others_SRSF4,-6.7289800186076e-05
TFs_and_others_COBLL1,-6.699758627613926e-05
TFs_and_others_PGBD5,-6.998224172245009e-05
TFs_and_others_ZNF569,-7.255664357083153e-05
TFs_and_others_ZNF780A,-6.709553912820255e-05
TFs_and_others_RFXAP,-6.17397647812978e-05
TFs_and_others_PARP1,-7.535126065397215e-05
Histone_H2BS112GlcNAc,-7.53724620593347e-05
TFs_and_others_MSC,-8.045541375783037e-05
TFs_and_others_SMAD2,-9.401493433410574e-05
TFs_and_others_RBMX,-8.75514406289276e-05
TFs_and_others_FOXD3,-9.493140526709902e-05
TFs_and_others_C11orf53,-8.905110653458957e-05
Histone_H2BK20ac,-0.00011366073574989769
TFs_and_others_OGT,-7.952629563448846e-05
TFs_and_others_MYBL1,-8.080283323749059e-05
TFs_and_others_ZNF695,-7.29594219444282e-05
TFs_and_others_SIRT7,-8.740514055922295e-05
TFs_and_others_PHF20,-5.546654505072724e-05
TFs_and_others_TAF1,-6.623897438065183e-05
TFs_and_others_TSC22D4,-5.979987466780835e-05
TFs_and_others_ZNF587,-5.0170681426857665e-05
TFs_and_others_RFX7,-6.244300641286355e-05
TFs_and_others_SAP30,-4.108798158266848e-05
TFs_and_others_PHF6,-6.095383002850865e-05
TFs_and_others_SIRT1,-3.340760269828721e-05
TFs_and_others_CSDE1,-6.02082362064179e-05
TFs_and_others_METTL14,-4.962994756828328e-05
TFs_and_others_FOXQ1,-6.798713366093192e-05
TFs_and_others_HMGXB4,-4.864391821406162e-05
TFs_and_others_HSF4,-6.084148476181401e-05
TFs_and_others_ZNF20,-7.12197231471853e-05
TFs_and_others_TOX4,-8.20928420317953e-05
TFs_and_others_TEAD2,-7.297245553550882e-05
TFs_and_others_PYGO2,-7.32283461369409e-05
TFs_and_others_HMG20B,-7.943671682418541e-05
TFs_and_others_ARID3A,-8.046664772176603e-05
TFs_and_others_NKX6-1,-7.596313456328504e-05
TFs_and_others_CDYL2,-5.27208662611231e-05
TFs_and_others_MINA,-9.769290031385264e-05
TFs_and_others_DDIT3,-6.765513802930087e-05
Histone_H4K5ac,-0.00012997834045016084
TFs_and_others_ZNF445,-6.140135755994377e-05
TFs_and_others_MDM2,-8.687817785376151e-05
TFs_and_others_ZBTB26,-6.108075106004801e-05
TFs_and_others_ISL1,-9.959485233711695e-05
TFs_and_others_ZNF70,-5.504420915168824e-05
TFs_and_others_ZNF213,-6.156541874234558e-05
TFs_and_others_ZNF490,-4.42087657833983e-05
TFs_and_others_ASUN,-5.515809195294993e-05
TFs_and_others_GMEB1,-6.86433535564137e-05
TFs_and_others_U2AF2,-7.384999347549607e-05
TFs_and_others_PCGF1,-5.710170586949628e-05
TFs_and_others_SIX5,-9.681412018889479e-05
TFs_and_others_TET2,-9.655953681331744e-05
TFs_and_others_RELA,-0.0001866645286831099
TFs_and_others_EBNA1,-8.479206185908364e-05
TFs_and_others_TCF21,-0.00010120667255538533
TFs_and_others_NFIB,-5.946963263413343e-05
TFs_and_others_NME2,-8.456270680022716e-05
TFs_and_others_NR5A1,-7.154054909689222e-05
Histone_H4K20me1,-9.988722742472917e-05
TFs_and_others_HDGF2,-7.602568357733633e-05
TFs_and_others_SPEN,-6.220450912980533e-05
TFs_and_others_HEY2,-7.737873869540116e-05
TFs_and_others_ZSCAN21,-8.744599905907324e-05
TFs_and_others_ZKSCAN8,-9.87648861449129e-05
TFs_and_others_ZSCAN31,-5.7644269611663655e-05
TFs_and_others_CTR9,-7.327921157038427e-05
TFs_and_others_ZNF713,-6.329282141208648e-05
TFs_and_others_ZFP36,-8.878657865799751e-05
TFs_and_others_WRNIP1,-8.680142861565662e-05
TFs_and_others_PAX5,-8.101656638070476e-05
TFs_and_others_ZNF202,-9.153762709817196e-05
TFs_and_others_E2F2,-0.00045612336788649846
TFs_and_others_WDR82,-0.00031638444314814997
Histone_H3K27ac,-0.001616821986516928
TFs_and_others_EHMT2,-0.0005531057970524194
TFs_and_others_ZNF195,-0.0003496146209858495
TFs_and_others_KLF7,-8.550915812530621e-05
TFs_and_others_TRMT13,-5.865515234510049e-05
TFs_and_others_LRIF1,-8.112341972405014e-05
TFs_and_others_HES4,-7.071617339744005e-05
TFs_and_others_THAP4,-9.965583100507794e-05
TFs_and_others_HINFP,-8.317909149269986e-05
TFs_and_others_AML1-ETO,-0.00010286030671863034
TFs_and_others_FERD3L,-8.130882766819331e-05
TFs_and_others_NOS2,-7.549103330937066e-05
TFs_and_others_KLF5,-9.28158135043348e-05
TFs_and_others_ETV1,-8.83694519174455e-05
TFs_and_others_ELK4,-7.187417275195317e-05
TFs_and_others_NR2C2,-8.849429330431187e-05
TFs_and_others_HNRNPC,-8.133754578348375e-05
TFs_and_others_TOP2A,-6.875942232564002e-05
TFs_and_others_WDR77,-6.87602374401129e-05
TFs_and_others_SMARCB1,-6.95225444661769e-05
TFs_and_others_O-GlcNAc,-7.421888219006735e-05
TFs_and_others_UBE2I,-5.918478513554777e-05
TFs_and_others_AHCTF1,-7.00118431439442e-05
TFs_and_others_HESX1,-5.583447794848952e-05
TFs_and_others_ZNF699,-6.933512272466924e-05
TFs_and_others_ZNF843,-6.826686878636614e-05
TFs_and_others_ATR,-7.607650299762796e-05
TFs_and_others_ZNF280D,-6.62415608659009e-05
TFs_and_others_ZNF488,-6.995674580433033e-05
TFs_and_others_MAFB,-7.741015454909296e-05
TFs_and_others_PHF13,-6.626581169413902e-05
TFs_and_others_PDHA1,-7.264521991032651e-05
TFs_and_others_RTA,-6.684444624881146e-05
TFs_and_others_RPA1,-6.36402180530754e-05
TFs_and_others_HBZ,-6.11919929686973e-05
TFs_and_others_ZNF75A,-6.009537731216806e-05
TFs_and_others_SNAPC1,-7.188426312099363e-05
TFs_and_others_AIM2,-5.2374645083487994e-05
TFs_and_others_UPF1,-6.327479630883272e-05
TFs_and_others_CXXC1,-5.194580026028209e-05
TFs_and_others_FOXK1,-7.57057180833417e-05
TFs_and_others_ETV3,-6.765524918354468e-05
TFs_and_others_MYOD1,-0.00010354204440922297
TFs_and_others_ZNF658,-7.748133726479342e-05
Histone_Pan lysine crotonylation,-7.716915190381016e-05
TFs_and_others_ZKSCAN1,-9.169548494476931e-05
TFs_and_others_MEF2B,-0.0001031778449050119
TFs_and_others_HNRNPK,-9.244916160935332e-05
TFs_and_others_SIN3B,-6.655809520889011e-05
TFs_and_others_ZNF626,-7.049029952853945e-05
TFs_and_others_ZNF772,-6.930827833684825e-05
TFs_and_others_TUBG1,-6.57594997308086e-05
TFs_and_others_MLL-AF6,-7.434792561912244e-05
TFs_and_others_MECOM,-6.840572041360303e-05
TFs_and_others_INSM2,-9.664930923934712e-05
TFs_and_others_ZHX2,-6.270337820886459e-05
TFs_and_others_HNF4A,-0.00011987866876408355
TFs_and_others_ZNF282,-6.523987258423603e-05
TFs_and_others_RORA,-8.276580637832288e-05
TFs_and_others_CHD8,-6.059704905630504e-05
TFs_and_others_LRRFIP1,-6.026509727650511e-05
TFs_and_others_ATF7IP,-5.5348699197929406e-05
TFs_and_others_ZNF532,-6.783225529739753e-05
TFs_and_others_ZNF142,-5.065215324378583e-05
TFs_and_others_RAD51,-6.052779529661527e-05
TFs_and_others_ZNF792,-9.210320516281514e-05
TFs_and_others_ZFP37,-7.694298602778687e-05
Histone_H3K79me2,-0.00015598460741890726
TFs_and_others_ZBTB46,-9.51900817883985e-05
TFs_and_others_ING4,-8.072494342148458e-05
TFs_and_others_KDM2B,-7.634137038528397e-05
TFs_and_others_DMC1,-7.966848245107011e-05
TFs_and_others_MSX2,-7.405232270243705e-05
TFs_and_others_ZNF319,-6.441298278425185e-05
TFs_and_others_KLF17,-6.293844217099556e-05
TFs_and_others_TEAD3,-8.047465419864993e-05
TFs_and_others_SMAD4,-7.911055554768662e-05
TFs_and_others_TFEB,-8.193484700400813e-05
TFs_and_others_MIER3,-6.131933979925963e-05
TFs_and_others_FOXO3,-7.537886976198046e-05
TFs_and_others_HCFC1,-5.5284726144823715e-05
TFs_and_others_NCOA5,-7.015125484947986e-05
TFs_and_others_ZNF600,-4.705407601313143e-05
TFs_and_others_ZFY,-6.84779417544764e-05
TFs_and_others_ZNF148,-4.149686402849696e-05
TFs_and_others_PTF1A,-5.436886832399627e-05
TFs_and_others_SMARCC2,-3.158246691597314e-05
TFs_and_others_C7orf26,-6.64619672815228e-05
TFs_and_others_SP110,-4.821401897251493e-05
TFs_and_others_ZNF423,-6.89950995690799e-05
TFs_and_others_MLL-AF4,-5.392627344554437e-05
TFs_and_others_HOXC5,-6.467292897547536e-05
TFs_and_others_NKX2-8,-0.00010208958922259115
Histone_H2BP1me1,-0.00010552643559431576
Histone_H2A.Z,-0.00015244107527916505
TFs_and_others_ZNF324,-8.921923315819227e-05
TFs_and_others_SSRP1,-7.877017671766248e-05
TFs_and_others_ZNF701,-6.67118780187245e-05
TFs_and_others_MAFF,-7.060726766307042e-05
TFs_and_others_PRRX2,-6.148310888743162e-05
TFs_and_others_TEX10,-4.754396035400419e-05
Histone_H1.X,-6.678859297083633e-05
TFs_and_others_CHD1,-5.205538370236948e-05
Histone_H3K79me3,-8.553119427502966e-05
TFs_and_others_NUP214,-6.945542171832407e-05
TFs_and_others_NETO2,-6.995534321795088e-05
TFs_and_others_E2F3,-7.187924446135553e-05
TFs_and_others_ZNF544,-5.536279613035322e-05
TFs_and_others_ZNF215,-6.413806953543579e-05
TFs_and_others_KLF8,-5.767472060817678e-05
TFs_and_others_Biotin,-7.335049072597972e-05
TFs_and_others_ZBTB48,-4.8552320755257463e-05
TFs_and_others_ZNF101,-5.373203380687991e-05
TFs_and_others_RARG,-5.6415528667147055e-05
TFs_and_others_HMGB2,-4.428793320392243e-05
TFs_and_others_CHD3,-5.139350100614174e-05
Histone_H2,-4.226956544534736e-05
TFs_and_others_NRP2,-0.00016844227304236916
TFs_and_others_ZNF484,-0.00011278829095916508
Histone_H3K4me2,-0.0004451662383199012
TFs_and_others_MED12,-0.0001922612149205498
TFs_and_others_MBD3L2,-0.0001374486461759718
TFs_and_others_CHAF1A,-5.972687596565937e-05
TFs_and_others_RBFOX2,-8.014626789582145e-05
TFs_and_others_SMC2,-6.905465226637037e-05
TFs_and_others_MED4,-6.0478768731638376e-05
TFs_and_others_KDM3A,-6.640400237851948e-05
TFs_and_others_SNAPC4,-5.220261280096106e-05
TFs_and_others_PSIP1,-7.80588084015799e-05
TFs_and_others_CAMTA1,-6.42452047531614e-05
TFs_and_others_PRDM4,-8.858379686726018e-05
TFs_and_others_HNRNPH1,-5.7826628256860935e-05
TFs_and_others_FOXR2,-7.118797661022472e-05
TFs_and_others_NR2F2,-8.789453764067198e-05
TFs_and_others_MED31,-8.077533100427936e-05
TFs_and_others_ZC3H11A,-7.844928764001504e-05
Histone_macroH2A1.2,-7.387204993863932e-05
TFs_and_others_FOXA3,-9.366044079380316e-05
TFs_and_others_SOX2,-0.00010221404230081536
TFs_and_others_TBX2,-0.00010418284345427562
TFs_and_others_FOXP3,-8.540434359366911e-05
TFs_and_others_DNMT3L,-6.918364663209802e-05
Histone_H2BK12ac,-7.829418554413208e-05
TFs_and_others_TRIM25,-0.00011687407660634317
TFs_and_others_HSP90B1,-9.125955073867102e-05
TFs_and_others_RAD21,-0.00017738774487913658
TFs_and_others_TAF3,-0.00011153015817270415
Histone_H2BK120ub,-8.426503131583895e-05
Histone_H3K79me1,-6.075473141016507e-05
TFs_and_others_HDGF,-6.311384228875546e-05
TFs_and_others_ZNF623,-7.77754951019772e-05
TFs_and_others_FOXS1,-7.116697311460858e-05
TFs_and_others_SETD1A,-0.00011222937502781356
TFs_and_others_SOX4,-8.555213190200356e-05
TFs_and_others_MTF2,-8.212627667438779e-05
Histone_H2B,-7.212395670294216e-05
TFs_and_others_TCF25,-5.637539001929315e-05
Histone_H2AT120ph,-7.821170803585766e-05
TFs_and_others_MYBBP1A,-5.387447094530225e-05
TFs_and_others_DDX20,-7.421700911096377e-05
TFs_and_others_BRPF3,-5.005163451377793e-05
TFs_and_others_CREB3L2,-7.428400702015279e-05
TFs_and_others_TCF15,-6.219914612957726e-05
TFs_and_others_KANSL1,-5.859187661942894e-05
TFs_and_others_NAIF1,-6.355279191651342e-05
TFs_and_others_ZNF3,-4.4339153417584806e-05
TFs_and_others_ZNF830,-8.544402173404157e-05
Histone_H3K36me2,-5.693507333071045e-05
Histone_H3K5ac,-7.814125632038549e-05
TFs_and_others_MIER2,-6.448076224827614e-05
TFs_and_others_AICDA,-7.076601708958511e-05
TFs_and_others_HES2,-5.49289702062565e-05
TFs_and_others_ZNF10,-5.207421986312224e-05
Histone_H3K79suc,-7.992470882789004e-05
TFs_and_others_ING2,-5.989691342887287e-05
TFs_and_others_KDM2A,-7.435835425619893e-05
TFs_and_others_OSR2,-8.19532555562954e-05
TFs_and_others_QKI,-8.98113177922578e-05
TFs_and_others_5-hmC,-0.00012647849018300426
TFs_and_others_WHSC1,-0.00010999718564585588
TFs_and_others_ZNF211,-8.692412634661138e-05
TFs_and_others_CHD7,-0.00011968140970296168
TFs_and_others_ZNF234,-9.549943392024185e-05
TFs_and_others_ZNF558,-8.115465649627374e-05
RNA_polymerase_POLR2G,-9.186967699698986e-05
TFs_and_others_NUDT21,-7.858199680879872e-05
TFs_and_others_HOXB4,-5.924644836841872e-05
TFs_and_others_BCL9,-6.487058444807004e-05
TFs_and_others_EGR1,-8.513909493145679e-05
TFs_and_others_GFI1,-6.874248399997852e-05
TFs_and_others_NIPBL,-7.464424956206978e-05
TFs_and_others_RTF1,-7.744827614972405e-05
TFs_and_others_HAND2,-9.339348708129716e-05
TFs_and_others_GMEB2,-6.789794732517443e-05
TFs_and_others_ZNF337,-8.262037461682167e-05
TFs_and_others_ZC3H4,-8.11974175811314e-05
TFs_and_others_SATB1,-0.0001455624563567912
TFs_and_others_DONSON,-9.446768452540126e-05
TFs_and_others_ATF4,-0.0001272403757641231
TFs_and_others_ZNF551,-9.259438532742034e-05
TFs_and_others_MZF1,-9.392453616644943e-05
TFs_and_others_NFIA,-8.625966111572986e-05
TFs_and_others_KDM3B,-7.818529383497778e-05
TFs_and_others_ZNF77,-7.270501652681329e-05
TFs_and_others_TP53,-8.865091025828438e-05
TFs_and_others_ZNF696,-8.240672137226655e-05
TFs_and_others_SOX1,-6.423375063746978e-05
TFs_and_others_DNMT3A,-8.616664664212967e-05
TFs_and_others_SLBP,-6.24571335098247e-05
TFs_and_others_BCL11B,-9.5515166270576e-05
TFs_and_others_ZNF680,-5.479707310421894e-05
TFs_and_others_SP2,-8.204200194103117e-05
TFs_and_others_MAZ,-5.606011645637129e-05
TFs_and_others_IKZF5,-7.115519267893329e-05
TFs_and_others_ARNT,-5.574565306060386e-05
TFs_and_others_GLIS3,-5.5569097891804833e-05
TFs_and_others_TOP1,-4.817974457211746e-05
TFs_and_others_ASXL2,-6.107259759639824e-05
TFs_and_others_EPOP,-5.86992062655252e-05
TFs_and_others_NFE2L3,-6.964636078420372e-05
TFs_and_others_UBE3A,-7.135664026084299e-05
TFs_and_others_NFATC4,-9.933451583894942e-05
TFs_and_others_PDX1,-6.681767863611236e-05
TFs_and_others_CSTF2,-0.0001216168401855002
TFs_and_others_TFCP2L1,-0.00018549366254430228
TFs_and_others_ZFP69B,-0.00014124843606528454
TFs_and_others_FOXA1,-0.0004383760213563855
TFs_and_others_L3MBTL2,-0.0001753146090592978
TFs_and_others_PROX1,-0.00012785190034438613
TFs_and_others_ZNF776,-5.759677459257577e-05
TFs_and_others_PAX8,-6.464195681798507e-05
TFs_and_others_ZNF700,-5.551087304753852e-05
TFs_and_others_ZFP14,-7.080104859771174e-05
TFs_and_others_ZNF711,-6.372343937351182e-05
TFs_and_others_ZNF580,-6.83761813108792e-05
TFs_and_others_BACH2,-4.866863352902046e-05
TFs_and_others_WWTR1,-5.5953976058769275e-05
TFs_and_others_GLYR1,-5.47471124382489e-05
RNA_polymerase_POLR3B,-5.64086711867631e-05
TFs_and_others_KSHV LANA,-5.328889571408794e-05
TFs_and_others_NFATC3,-6.182135983515342e-05
TFs_and_others_ZNF555,-6.30903382556541e-05
TFs_and_others_ZNF512,-7.236693260169508e-05
TFs_and_others_MED9,-6.560444011317613e-05
TFs_and_others_TERF2,-7.843263248744798e-05
TFs_and_others_PAF1,-6.625810518482935e-05
TFs_and_others_RBM14,-7.760752345787461e-05
TFs_and_others_BACH1,-5.246367601954658e-05
TFs_and_others_DDX17,-7.341755247597868e-05
TFs_and_others_AUTS2,-5.50488768303101e-05
TFs_and_others_ZNF645,-6.983707510007572e-05
TFs_and_others_WDR5,-5.797280583017674e-05
Histone_H4R3me2,-5.9445615452103815e-05
TFs_and_others_ALKBH1,-5.452335114601433e-05
TFs_and_others_SNRNP70,-8.130021084803132e-05
TFs_and_others_SP140,-4.28991845974319e-05
TFs_and_others_SCRT2,-9.12966935180697e-05
TFs_and_others_FIP1L1,-7.944424096755626e-05
TFs_and_others_OTX2,-0.0001447548713277483
TFs_and_others_HDAC1,-8.90815917795433e-05
TFs_and_others_SOX6,-9.00710601170962e-05
TFs_and_others_ZNF316,-9.92512245169452e-05
TFs_and_others_KCMF1,-8.29090288164843e-05
TFs_and_others_POLRMT,-6.688467596814557e-05
TFs_and_others_PHB2,-6.257818492886857e-05
TFs_and_others_NFIL3,-0.00011754710973208155
TFs_and_others_ZNF117,-7.849641152805083e-05
TFs_and_others_CBX4,-0.00016855858930663314
TFs_and_others_ZNF605,-3.319047834302712e-05
